"","Row.names","UR1","UR3","UR6","UR7","UR14","UR17","UR43","UR54","UR56","UR57","UR66","UR68","UR86","UTI1","UTI3","UTI6","UTI7","UTI14","UTI17","UTI43","UTI54","UTI56","UTI57","UTI66","UTI68","UTI86"
"170","15945_kduI",5876.33810167467,4312.25650817473,362.863846940396,1043.32217193339,526.546959859023,548.332047277234,578.151431692935,502.110178125246,2092.07110617078,363.471104986898,745.901380063643,55.227281790783,609.792940128776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","15998_ndhS",91.4443418120904,62.0617944839229,101.157652606804,37.8964555724683,53.5564110702483,125.533310068117,80.9007500619799,95.0482812103308,158.703728011537,125.921637495461,53.9501272155621,19.4041800886535,36.8913878369722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","15999_Limonene_hydroxylase",1131.277349842,1377.58726715057,536.207986729621,1027.41501774248,1210.48418898571,570.634919624361,440.90908783779,757.363512824367,689.693771265091,453.658223733648,1318.91712518651,160.30838011703,686.179813767684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","16007_mocA",45.7221709060452,83.7488156046989,17.3826992546298,131.701879551233,66.3990198472977,14.9747857187856,11.5572500088543,21.1591580079535,14.0905179075664,14.2938074994848,27.7924897777138,12.2395597482276,16.9266367722579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","16010_cdhB",13.1624431396191,12.919927476207,12.0713189268262,19.8839427386408,13.6623497628184,18.4795228019056,19.3583937648309,17.4647018478346,18.169352038704,17.3567662493744,14.7136710587897,25.9717487340439,16.9266367722579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","16012_xanQ",41.219229831965,54.9096917738797,44.663880029257,72.9857662877168,56.8353750133248,43.6499073079495,39.0057187798832,30.8990878846305,46.7211909566675,35.7345187487119,34.3318991371759,31.0466881418456,23.4368816846647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","16013_guaD",127.814250487354,176.72615083526,128.438833381431,196.967997481595,206.574728413815,134.454459006968,114.416775087657,123.932211189442,147.579634926616,166.761087493989,111.169959110855,80.9005046773092,93.3135104111651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","16023_dsbC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,843.874084554483,635.915879974896,877.949820847769,657.172249592904,678.950825798918,563.39153358776,632.673150170147,717.867809837932,748.704833418052,584.942072413614,449.092876810804,556.884300468559,549.416685728511
"178","16025_isiB",511.949762114657,383.675703445218,396.180687178437,422.709229749693,306.036634687133,310.965763011377,317.824375243492,304.288843733426,323.340305668365,303.913573739045,291.003716496062,398.532006436191,349.817159959996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","16028_ygfZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1356.63165611113,1626.84666848254,1243.76224620101,1232.19796798669,1635.21959452979,567.692232317438,656.299948309281,723.704133495151,955.052728881653,772.95916711799,598.790502414406,916.164494319241,700.830732976526
"180","16030_hypothetical_protein",183.235063706802,280.546996626209,292.125918029195,335.921667913979,474.0835367698,244.694370894198,204.274393906499,210.584001126775,369.319890419371,261.032151240591,214.165656522383,268.374736918454,296.433151678259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","16031_bglA_1",485.278495752798,809.802597169402,1198.92339581238,828.107732879864,918.1099040614,1246.41195174232,1461.41426361962,1397.84786712861,1145.78158774684,1464.43461119721,1366.32784304261,1609.35284396817,1333.29815806093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","16039_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2785.16289790179,2535.42863800063,2276.16620219792,2392.51772117417,2520.3658735863,1926.71303089555,1609.24747325436,1823.85114288093,2606.84492875409,1775.71700554133,1347.27863043241,1688.61691109821,1987.85013458465
"183","16041_5-formyltetrahydrofolate_cyclo-ligase_family_protein",490.127816909499,260.474966439959,181.069783902393,205.857289529458,82.5205925674234,323.391649033348,205.719050157606,392.284072274439,79.7226671085993,324.333298738309,368.250489554708,480.328088656054,114.146294130867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","16056_epd",782.472606642091,841.179563897334,871.06637375978,648.918319493995,788.590828309881,694.256554919868,856.970088156544,1071.39228643447,992.269103174938,736.131086223466,1313.60385508194,1029.31712224119,1027.7506635053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","16063_mtlR_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.770322119171,129.013149750303,77.2270675745723,143.756429598448,161.370354723334,395.664283130336,152.261588007753,286.952579813266,138.237954418158,376.034189408752,523.941689612605,251.496135695478,351.496895397177
"186","16065_adhT",21.1291850399148,30.4541147653451,31.8682819668212,37.6625268343667,19.9470306537149,15.2933981808874,15.0244250115105,17.4647018478346,30.7766575349476,9.86953374964425,15.9398103136888,10.4484046631211,9.98237553235719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","16066_mtlA_1",25.632126113995,49.8340059796555,52.8723768994988,38.832170524875,25.9584645493551,18.4795228019056,10.9793875084116,28.8839299791111,40.046735105715,18.0374237493498,41.2800215816043,12.8366114432631,13.8885224798013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","16067_cmtB",14.8943435527268,30.4541147653451,21.2455213112141,34.8553819771468,14.7553377438439,6.69086170413824,4.62290000354171,7.05305266931783,28.5518389179635,7.14690374974239,15.122384143756,1.49262923758873,3.90614694744412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","16097_hypothetical_protein",347.072842786797,90.900918314742,246.013479728718,64.3304029779555,77.3288996575524,390.937490998934,424.728937825394,457.440844552899,349.667325969345,506.409179981746,310.621944574448,503.911630609956,267.788074063669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","16157_hypothetical_protein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2030.21724826673,2775.155199948,1503.8955264522,2156.34644397672,1518.67433834071,1006.36350274455,1036.95391832866,1320.95458775056,1493.37352218156,1107.21177992577,898.185753621608,1113.76860093712,1521.71117484255
"191","16162_DNA_gyrase_inhibitor",90.0588214816041,274.087032888105,57.2180517131563,209.600149339084,171.872360016256,144.968670256328,78.0114375597663,0,228.043908240877,159.954512494234,116.074516130452,38.2113084822715,92.0114614286837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","16174_tolC",4127.46506451844,4504.20971639266,2177.66593439945,4624.30329479354,4544.09753111342,3091.81533223607,2879.19990845582,2767.48352357995,3194.46873088643,3158.25079988616,2587.56254092215,2719.27194503915,2677.4467243092,3784.18871997526,5848.59612201372,5434.34680774753,3778.7404351592,3931.45997544479,2214.85984578394,1992.52664306698,3105.89690625002,3544.74404285393,2590.45774926029,1422.12744323421,3098.79167196214,2216.05273436559
"193","16176_ygiC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2382.14679922443,1437.44438480656,2674.49528758256,1714.80883878148,1111.06477566918,1229.99983668778,1367.72909227654,1848.16915811934,1808.69732331787,1274.33808632966,673.639315216206,907.182489472974,1143.17605672251
"194","16180_ribB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1549.62528082987,587.421575458824,873.885238343844,523.684136394345,557.624225766189,1341.8180036594,960.823124324788,1562.18929891561,1122.55273204526,1295.22887463014,823.336940819808,1131.73261062965,720.298253336985
"195","16181_Membrane_fusogenic_activity",575.683697317023,1137.41504388751,2244.29961487553,1342.51702796541,1374.15913914428,1824.69357045713,1609.05813248274,2258.99201208723,2158.8156646803,1602.26775494225,1776.26706726389,2221.33083137955,2309.40087859446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","16187_yqiJ",53.3425327237194,73.1360180349574,28.7297390458464,89.5947066929344,68.3117488140923,43.0126823837458,30.3377812732424,24.5177545171525,26.3270203009793,38.7974774986015,65.8028066795871,30.1511105992924,39.9295021294288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","16189_hldE",391.409493362356,213.640229338708,579.423308487659,156.498325790008,271.880760280087,508.186877052404,488.871675374535,529.650669500677,683.019315414139,562.90375247971,536.640280560856,574.662256471661,442.262637716173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","16191_CYTH_domain_protein",361.620806256903,630.077177455737,384.10936825161,770.561263306856,731.755453296556,423.754574595422,308.289643986188,523.269336133199,419.749112404346,411.117129985181,477.785596325698,387.785075925552,372.820025317166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","16197_dmlR_2",91.0979617294688,41.7590513070262,34.7653985092595,24.0946600244706,28.9641814971751,44.6057446942549,50.8519000389588,43.3258949686667,47.4627971623289,39.8184637485647,75.2032076338138,30.1511105992924,60.328269521637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","16199_ttdB",10.3914024786466,6.45996373810349,13.2784508195088,3.50893107152485,9.56364483397292,6.0536367799346,13.5797687604038,14.4419649895556,17.0569427302119,10.209862499632,15.122384143756,32.2407915319166,20.832783719702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","16205_mug",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.0576984797773,64.9640683139821,93.4853975902717,30.8049491996674,64.5481418893337,81.7132758638737,120.759190488908,47.6633098672882,129.66114702725,62.6723649014586,74.8488128018007,107.784058155205,177.37074106196
"202","16213_ebgC",1326.98209652317,1074.89182342229,1272.79986764456,306.914504389373,441.293897339036,790.158906012516,514.875487894458,535.360283566315,818.733251050173,806.238808720939,668.245893920031,10.1498788156034,559.447046139497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","16220_hypothetical_protein",178.039362467479,134.274960556294,100.916226228267,141.526886551502,120.501924908059,105.779337417805,86.1015125659643,106.467509341607,73.0482112576468,125.581308745473,102.178271241595,93.7371161205723,114.580310458361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","16226_uxaA",12353.6456466977,3702.48207389589,5275.16637102306,1656.44939449783,3223.76805003464,1470.0779001378,1893.36648270055,3847.94402058926,3373.93743265649,2860.80347239688,4137.81127219963,91.6474351879481,3717.78386131181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","16228_exuT",9521.98847126653,3622.88609212283,4085.6586039736,1347.66346020364,3334.43308311347,1529.97704301294,2372.41449556756,4118.64689923069,3468.12142077548,1662.16561494009,2741.64737395447,55.5258076383008,3114.50116609544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","16234_lldR_2",2475.57845049625,2282.44361646635,1420.55281130891,1859.73346790817,2213.30066157659,1190.97338333661,1331.10626976979,1174.8370589178,1582.21683977857,1642.4265474408,1348.75318038905,440.027099241158,1705.2501507231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","16241_yqjF",45.0294107408021,63.9074984090953,35.9725304019421,65.9679041446671,35.522109383328,43.6499073079495,37.272131278555,35.2652633465892,52.6540406019586,43.9024087484175,56.4024057253604,13.7321889858163,25.6069633221337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","16247_hypothetical_protein",65.1194555328522,118.817190182975,45.3881591648666,105.501860883847,120.775171903315,60.2177553372441,33.8049562758987,54.4092634490233,24.1022016839951,44.9233949983807,44.5497262613354,113.439822056744,50.3458939892798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","16252_tdcE",16355.7211213072,15204.9089355705,19763.646199757,12685.2536810385,12901.0836340342,34449.3352398352,28867.9880033664,14074.5345314492,23685.4189964134,41055.8990835201,29326.7986986776,28428.9149849625,30418.9023450573,31160.9020146363,28929.1401110306,44364.9180303398,17856.6022194072,27265.6132684389,17447.9347463019,13036.7421732156,13533.4618404812,25941.3107309228,15897.88989667,9281.25278742329,11371.2181353741,13243.3214896567
"210","16254_tdcC",123.311309413273,99.8987249499576,454.605870784275,123.280444979573,96.1829423302419,375.962705280149,273.617893959625,162.22021139431,332.239580136302,385.592473736101,207.626247162921,137.321889858163,126.298751300693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","16263_garD",247.31537899179,300.157600831166,96.0876986575367,200.47692855312,166.680667106385,109.921299425128,73.6774688064459,137.366597226238,75.6438329774616,93.5904062466265,150.815128352594,31.6437398368811,82.0290858963265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","16267_kbaZ",3257.70467705572,1400.42785322458,281.744583752124,803.779144117292,1161.29972983957,309.69131316297,253.103775193908,1215.81193633003,1467.63868100389,99.7163237464057,1743.57002046658,8.35872373049689,2659.65205488195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","16268_levE_2",1479.73571295928,876.478651466256,257.119093141398,275.801982221853,558.790105299275,155.482881505689,111.527462585444,348.958177305773,583.273280752682,62.2801612477551,676.828868704325,4.77641356028394,907.528140789517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","16269_agaC_2",1773.81240310498,1164.86988977445,423.461867953064,457.56461172684,647.048884767082,168.545992451863,203.118668905614,609.249406768693,942.952290498455,80.6579137470926,951.484061801732,7.16462034042591,1509.9428033509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","16271_manX_3",1655.69679493103,959.996754080309,340.652620115036,532.655736657472,598.957413601961,195.94666419262,160.067912622632,489.683371041209,946.289518423932,74.1916674973257,641.679543397216,20.2997576312067,1065.94410032475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","16274_kbaY",2501.90333677549,1709.35254770031,699.653644998848,1754.69946450052,1362.40951834826,390.300266074731,473.558319112804,947.124215594109,3392.10678469519,200.113304992787,1457.06214790514,5.67199110283718,2262.96113155263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","16278_nagB_1",340.491621216988,351.145171764054,166.101348433129,301.066285936832,215.318632262019,82.2020152222698,71.3660188046751,36.2728422993488,406.771003805272,15.314793749448,202.721690143324,13.1351372907808,276.034384286051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","16283_rsmI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298.950908878046,326.650315325234,406.458250392486,266.976226397117,479.329720326349,516.083847561307,385.904369605858,599.19589547448,514.608443454456,522.269707512155,523.941689612605,404.190218082018,554.824330273083
"219","16286_diaA",375.476009561765,340.763087184959,442.775978235986,380.368128153293,427.358300580961,482.697880084259,432.24115033115,502.781897427085,450.154966836463,528.870877480937,473.289752391068,760.942385322735,490.00443374049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","16287_osmY_1",942.846584895871,581.858162410608,431.911791201842,465.9860462985,427.631547576217,461.032232661335,455.355650348858,506.476353587204,431.614811694928,473.056962482948,382.146734443565,604.216315375918,402.333135586744,503.29709975671,401.679239293495,211.358290204093,277.244542797006,258.790235537792,232.237731402588,312.398775395218,233.452946288759,280.512053490861,188.017094704376,149.697625603601,206.586111464143,234.691773234423
"221","16291_hypothetical_protein",222.722393125659,158.499824574182,79.4292785385165,182.932273195495,114.763738007675,97.814025865259,125.107231345847,107.139228643447,98.262822250134,113.329473745915,100.134705816763,96.1253229007143,149.735632985358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","16294_SCP-2_sterol_transfer_family_protein",1001.03843877629,1261.769345846,1127.94404052264,1570.59754761452,1584.55932549168,1033.57882705831,1059.79982581194,1077.10190050011,1074.21658890052,1017.92329121331,1098.62077238963,915.28024848941,1245.62685990718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","16295_yhbU_2",222.029632960416,83.2873896234058,69.530797018519,31.5803796437236,38.527826331148,56.7130182541241,132.908375101824,21.4950176588734,46.3503878538368,36.4151762486874,52.723987960663,66.2727381489397,70.3106450539942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","16304_rbfA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1332.03442943129,1530.77304632806,792.593588265347,1047.36827278869,1024.40291850294,580.594328506471,456.78476402326,503.869275739904,744.668688763507,543.160495812641,299.395251207203,619.758334392428,439.100737019243
"225","16305_infB",3846.89719759498,2622.74527767002,3777.83997133953,2431.92316130482,3212.01842923862,6877.2499944678,7181.38622425182,7010.73435330192,8517.71807512388,6184.45404477708,6496.4944855406,5571.68641807121,5984.65113981188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","16310_secG",2022.16692234463,4619.10478573465,3583.9745893747,3202.25049587357,1970.11083579842,1338.49095328975,1205.99903842394,1302.79958591828,1250.3480627451,1113.89599870985,1647.11373241451,1130.5173845497,2250.37465805531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","16312_folP",338.066960638637,296.927618962114,300.817267656509,335.453810437775,347.296930970845,408.142563952433,371.276656534443,440.312002355985,401.950563468472,376.063268736445,394.408126992556,447.788771276619,432.280262183816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","16313_ftsH",4683.75147720866,4504.67114237396,5605.67908323956,5595.57541539162,5624.24290336184,6936.19329995664,6294.07835482203,7289.83372321636,5068.50761259276,6378.44143227009,6845.53546010189,12473.6040126815,5725.97740862558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","16316_greA",655.004736237359,448.736766807546,587.873231736437,336.389525390182,357.133822800074,287.388440815842,280.841175215159,302.273685827907,285.518389179635,252.523932490898,297.543125855524,187.772758088662,308.585608848085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","16328_mlaC",1004.15585951989,368.448646062546,543.450778085716,412.884222749424,594.585461677859,567.130182541241,740.819725567559,653.247021039199,535.439680487522,569.710327479464,607.756357345006,1435.61080071284,735.657675101976,1568.54622442975,482.198084527727,548.718638029856,564.757401993902,852.274540131388,567.692232317438,598.545552858065,592.386851207725,525.203323172636,501.378919211669,449.092876810804,511.974276237223,691.096972796296
"231","16334_kdsC",305.853612954832,288.852664289485,334.375534273086,426.45208955932,297.565977834186,426.303474292236,339.205287759873,347.950598353013,388.230848663737,439.704744984151,360.893654025313,489.582389929104,409.711413154139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","16335_lptC",875.648848867289,850.177370532549,1062.51749193924,1199.8204977234,934.231476781526,1071.49371004842,963.585719488225,932.010531302713,1058.64285858163,1124.10586120948,995.216361893134,1592.93392235469,1198.31908021036,2022.64887082678,2407.33047512799,2060.7433294899,2823.78700996951,1883.84947439981,2163.25146102781,1446.48508607366,1730.46996436542,2182.04070386326,2026.40646514716,1571.82506883781,1841.31099348475,1584.43985155958
"233","16336_lptA",1038.44748769942,863.558723990049,1391.82307226306,1146.01688796001,1110.47578872188,1485.37129831869,1326.77230101647,1414.30499002369,1626.34240901542,1539.6472649445,1342.21377102959,1646.07152321285,1282.51824774415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","16337_lptB_1",594.041841695966,567.784669981168,776.910086130536,798.164854402852,831.763853560387,988.017244977746,883.262831926687,1095.23832164978,945.918715321101,1021.66690746317,992.35537029837,1130.5173845497,1029.48672881527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","16354_nanE",94.5617625556843,4833.43715404529,3062.49361173581,4106.61899737458,3455.48150201204,1694.69968591959,1007.21433827165,6305.42908637014,2591.91368878655,2257.74092741862,3527.60263634482,64.4815830638332,3239.49786841366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","16357_lutR_1",443.020125672968,506.876440450478,256.394814005789,604.237930516579,462.06066897852,241.826858735282,211.208743911812,228.72042227645,253.258519233364,263.754781240493,275.47261926734,361.216275496473,312.057739468036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","16359_sspB",960.858349192192,706.443177359747,471.988570038905,759.332683877977,917.290163075631,555.660133905576,652.406762999823,765.088284795525,466.841106463844,605.444846228176,671.924311684728,462.416537804989,557.710980829521,802.248008634755,999.165670406598,349.554095337538,800.928679191352,520.568810977868,451.573366616144,351.776772293775,665.340896922962,489.88705744537,376.034189408752,374.244064009004,529.938285929757,551.57974354634
"238","16365_degQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.216927318305,188.487296798314,97.5499800941966,123.219796798669,219.9418168081,103.216769512261,194.264784699547,105.053825829941,118.057231145434,104.453941502431,74.8488128018007,152.69408238654,156.821691792587
"239","16375_protease_TldD",1127.12078885054,1814.55767143514,1713.40300847371,2002.66392688828,1688.3931836891,1831.70304462337,1636.79553250399,1787.10920254477,1536.97886123323,1862.95957743285,1776.67578034885,1447.55183461355,1959.14970230697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","16377_rng",639.764012602011,723.977364648885,1048.03190922705,949.04889047842,899.529108383967,1004.90370546914,1282.85475098282,1459.64604289787,1547.73215121532,1163.58399620806,1192.6247819319,1603.68085286533,1015.59820633547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","16379_mreD",179.424882797965,223.330174945864,464.0214995472,302.002000889238,313.141056563799,331.038348123792,437.730844085355,345.935440447494,576.228021798899,290.981081239511,564.024057253604,885.129137890117,266.052008753694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","16401_glnQ_1",310.010173946291,193.568199152458,183.001194930686,194.628710100578,175.151323959333,168.864604913965,118.172881340535,169.944983365468,229.5271206522,159.273854994259,118.935507725216,70.4521000141881,109.806130855929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","16409_def",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2332.95234586475,3289.37782519388,1845.32045678189,4312.69288795343,4437.08708691124,2279.37032672911,2449.31140709024,1958.08658699696,2027.65817082692,1775.71700554133,1197.58100482881,2407.17729879958,2231.19413909039
"244","16413_mscL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.691265719048,857.342704369032,231.681202723717,1037.0999563888,726.166596255005,507.482450101952,548.666756786559,375.470155281087,638.719891581708,522.269707512155,74.8488128018007,682.632368316298,618.634535899032
"245","16422_rpmJ",1020.4357234031,782.347751282463,997.573796112919,607.980790326205,823.29319670744,1389.78755968814,1510.82150740747,1330.34007729371,1521.03432781151,1339.19363120173,1796.7027215122,855.873604833378,1929.63659203739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","16424_rplO",2883.26780774182,1840.39752638756,2583.98652947642,1324.73844386968,1918.46715369497,4839.08607440246,6909.2129865433,5720.36157446768,7934.07399126836,6077.93114603092,6523.87826223335,4439.3778784364,7685.12711093256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","16425_rpmD",1541.0449875833,597.315932783927,791.395668842727,418.264583725762,595.131955668372,1517.55115699097,1967.043951507,1929.51369453481,2452.86252522504,1642.4265474408,2002.69411633526,1398.29506977312,2330.66767864166,11424.4657456053,7938.42615059308,4702.72195704106,4969.86513754634,11484.1902444773,6300.52363897763,5896.19873561058,5617.46152007325,7607.62815573505,6371.69043164829,4341.23114250444,3763.4600305859,5572.03693872694
"248","16426_rpsE",4434.01143763852,2361.11674627683,2833.37997850465,1820.19951116899,2707.3312290001,5870.43461422605,6392.89284239774,6119.36283976052,8449.1195011002,5723.98924604368,6950.98343602322,4612.5228699967,7444.682065501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","16434_rpsQ",579.49387822586,353.221588679873,489.612695672071,258.023398126127,274.886477227907,747.14622362877,824.031925631309,692.542600196827,1030.83262586933,783.096453721773,1069.60214335702,609.29125478372,1183.99654140306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","16435_rpmC",429.511302450727,279.854857654269,279.088893588222,126.789376051098,189.086920717407,507.868264590302,721.461331802728,572.640704818424,738.639780838743,548.609944980225,810.886760573297,438.235944156051,893.639618309716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","16436_rplP",5502.94037260863,3804.22650277102,4951.65502378412,2454.61424890068,3275.41173213809,8996.97870483122,11296.0561586542,10084.1860188699,13737.5133536716,9663.29452715168,14217.9020867254,7465.5343947238,14835.9801227203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","16437_rpsC",3918.94425478027,3257.66742792933,4403.6171445062,2004.53535679309,3078.40064855825,8690.47351628927,10764.1337269966,9488.70685778892,13863.586408634,8969.36420592669,12582.641033775,7004.90901200391,13800.8511816476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","16438_rplV",3251.46983556853,1604.14742396549,2203.49855690286,952.323892811843,1579.64087957707,4701.12687831237,5627.80289181159,5223.28929110623,6749.72888082713,4036.97963235449,5408.90896644507,3353.63937101436,5977.27286224449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","16439_rpsS",1572.91195518448,772.657805675307,1191.92203083482,474.641409608261,907.999765236914,2579.80510563844,2686.19383330795,2900.48394534423,3809.63107848255,2111.05923617391,3132.7857962673,2009.37747964195,4001.63053949275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","16449_fusA",14856.9345038037,8892.37079849011,17402.4962176698,8716.18478166772,13760.991928106,24887.4566396974,25503.6725257889,23703.6307233226,31886.4712217199,20073.9509892764,22901.0115768362,21026.3695440649,27634.6876041847,128518.6173078,112345.748786817,86132.5678406717,77197.2026943664,109067.234417599,85803.240355797,78740.2425983544,75438.3741519932,121180.198071888,72553.7077675886,44460.1948042696,62649.4838027128,79319.3301797815
"256","16453_dsrF",155.178277014456,197.951745974743,257.843372277008,277.205554650463,239.637614839836,157.3945562783,167.580125128387,177.333895685705,158.703728011537,139.194458744983,202.312977058358,115.23097714185,209.629886179501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","16456_fkpA",3572.21779207609,3763.39030342658,5157.35029829723,5109.70542635448,5117.09648016602,6329.55517211477,5461.66742293431,7649.87526900249,5225.72812819297,6110.26237727975,5198.42172768738,14667.7689919369,7016.74196659212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","16467_crp",3259.09019738621,2952.2034283133,1720.64579982981,3169.50047253934,2772.36401387112,1995.1512376816,2546.35110820082,2343.29278446812,1778.37168117601,2297.89971991717,1925.44734327661,1742.7938978086,2433.09553193019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","16478_cysG",333.910399647178,281.700561579442,247.220611621401,273.696623578938,286.089604033418,173.643791845492,159.490050122189,195.13445718446,159.445334217199,164.038457494087,151.22384143756,199.415266141854,223.952424986796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
