,regulator,regulated_name,regulated_bnum,regulator_function,conformation
3829,glpR,glpQ,b2239,repressor,GlpR
3830,glpR,glpX,b3925,repressor,GlpR
3831,glpR,glpT,b2240,repressor,GlpR
3832,glpR,glpD,b3426,repressor,GlpR
3833,glpR,glpA,b2241,repressor,GlpR
3834,glpR,glpC,b2243,repressor,GlpR
3835,glpR,glpK,b3926,repressor,GlpR
3836,lacI,lacZ,b0344,repressor,LacI
3837,lacI,lacY,b0343,repressor,LacI
3838,lacI,lacA,b0342,repressor,LacI
3839,lexA,cho,b1741,repressor,LexA
3840,lexA,dinF,b4044,repressor,LexA
3841,lexA,ruvB,b1860,repressor,LexA
3842,lexA,dinI,b1061,repressor,LexA
3843,lexA,murC,b0091,repressor,LexA
3844,lexA,recB,b2820,repressor,LexA
3845,lexA,ftsZ,b0095,repressor,LexA
3846,lexA,uvrC,b1913,repressor,LexA
3847,lexA,dnaG,b3066,repressor,LexA
3848,lexA,phr,b0708,repressor,LexA
3849,lexA,yafO,b0233,repressor,LexA
3850,lexA,umuD,b1183,repressor,LexA
3851,lexA,dinQ,ECK120002670,repressor,LexA
3852,lexA,lexA,b4043,repressor,LexA
3853,lexA,sulA,b0958,repressor,LexA
3854,lexA,yebG,b1848,repressor,LexA
3855,lexA,insK,b3558,repressor,LexA
3856,lexA,ybfE,b0685,repressor,LexA
3857,lexA,molR_1,ECK120001917,repressor,LexA
3858,lexA,lpxC,b0096,repressor,LexA
3859,lexA,ftsA,b0094,repressor,LexA
3860,lexA,ftsL,b0083,repressor,LexA
3861,lexA,recN,b2616,repressor,LexA
3862,lexA,dinJ,b0226,repressor,LexA
3863,lexA,umuC,b1184,repressor,LexA
3864,lexA,recA,b2699,repressor,LexA
3865,lexA,uvrB,b0779,repressor,LexA
3866,lexA,tisB,ECK120002669,repressor,LexA
3867,lexA,polB,b0060,repressor,LexA
3868,lexA,hokE,ECK120002654,repressor,LexA
3869,lexA,rpsU,b3065,repressor,LexA
3870,lexA,ptrA,b2821,repressor,LexA
3871,lexA,murF,b0086,repressor,LexA
3872,lexA,ftsK,b0890,repressor,LexA
3873,lexA,yafQ,b0225,repressor,LexA
3874,lexA,uvrY,b1914,repressor,LexA
3875,lexA,ydjM,b1728,repressor,LexA
3876,lexA,uvrA,b4058,repressor,LexA
3877,lexA,uvrD,b3813,repressor,LexA
3878,lexA,dinD,b3645,repressor,LexA
3879,lexA,murG,b0090,repressor,LexA
3880,lexA,ssb,b4059,repressor,LexA
3881,lexA,ddlB,b0092,repressor,LexA
3882,lexA,ftsW,b0089,repressor,LexA
3883,lexA,murD,b0088,repressor,LexA
3884,lexA,murE,b0085,repressor,LexA
3885,lexA,dinG,b0799,repressor,LexA
3886,lexA,recX,b2698,repressor,LexA
3887,lexA,rpoD,b3067,repressor,LexA
3888,lexA,ftsQ,b0093,repressor,LexA
3889,lexA,mraY,b0087,repressor,LexA
3890,lexA,ftsI,b0084,repressor,LexA
3891,lexA,sbmC,b2009,repressor,LexA
3892,lexA,yafP,b0234,repressor,LexA
3893,lexA,yafN,b0232,repressor,LexA
3894,lexA,ruvA,b1861,repressor,LexA
3895,lexA,recD,b2819,repressor,LexA
3896,lexA,dinB,b0231,repressor,LexA
3897,lexA,symE,b4347,repressor,LexA
3898,metR,glyA,b2551,dual,MetR-L-homocysteine
3899,metR,metH,b4019,activator,MetR
3900,metR,metR,b3828,repressor,MetR-L-homocysteine
3901,metR,metE,b3829,activator,MetR-L-homocysteine
3902,metR,glyA,b2551,activator,MetR-L-homocysteine
3903,metR,hmp,b2552,activator,MetR
3904,purR,codB,b0336,repressor,PurR-Hypoxanthine
3905,purR,speB,b2937,repressor,PurR-Hypoxanthine
3906,purR,purK,b0522,repressor,PurR-Hypoxanthine
3907,purR,gcvT,b2905,repressor,PurR-Hypoxanthine
3908,purR,purR,b1658,repressor,PurR-Hypoxanthine
3909,purR,pyrD,b0945,repressor,PurR-Hypoxanthine
3910,purR,prs,b1207,repressor,PurR-Hypoxanthine
3911,purR,speA,b2938,repressor,PurR-Hypoxanthine
3912,purR,guaA,b2507,repressor,PurR-Hypoxanthine
3913,purR,glnB,b2553,repressor,PurR-Hypoxanthine
3914,purR,purF,b2312,repressor,PurR-Hypoxanthine
3915,purR,glyA,b2551,repressor,PurR-Hypoxanthine
3916,purR,ubiX,b2311,repressor,PurR-Hypoxanthine
3917,purR,hflD,b1132,repressor,PurR-Hypoxanthine
3918,purR,purH,b4006,repressor,PurR-Hypoxanthine
3919,purR,codA,b0337,repressor,PurR-Hypoxanthine
3920,purR,carB,b0033,repressor,PurR-Hypoxanthine
3921,purR,purA,b4177,repressor,PurR-Hypoxanthine
3922,purR,guaB,b2508,repressor,PurR-Hypoxanthine
3923,purR,pyrC,b1062,repressor,PurR-Hypoxanthine
3924,purR,purN,b2500,repressor,PurR-Hypoxanthine
3925,purR,carA,b0032,repressor,PurR-Hypoxanthine
3926,purR,gcvP,b2903,repressor,PurR-Hypoxanthine
3927,purR,cvpA,b2313,repressor,PurR-Hypoxanthine
3928,purR,purB,b1131,repressor,PurR-Hypoxanthine
3929,purR,purD,b4005,repressor,PurR-Hypoxanthine
3930,purR,purL,b2557,repressor,PurR-Hypoxanthine
3931,purR,purE,b0523,repressor,PurR-Hypoxanthine
3932,purR,gcvH,b2904,repressor,PurR-Hypoxanthine
3933,purR,purC,b2476,repressor,PurR-Hypoxanthine
3934,purR,purM,b2499,repressor,PurR-Hypoxanthine
3935,rhaR,rhaR,b3906,activator,RhaR-L-rhamnose
3936,rhaR,rhaS,b3905,activator,RhaR-L-rhamnose
3937,ilvY,ilvC,b3774,activator,IlvY-2-acetolactate
3938,ilvY,ilvC,b3774,activator,IlvY
3939,ilvY,ilvY,b3773,repressor,IlvY-2-acetolactate
3940,ilvY,ilvY,b3773,repressor,IlvY
3941,appY,hyaA,b0972,activator,AppY
3942,appY,hyaD,b0975,activator,AppY
3943,appY,appB,b0979,activator,AppY
3944,appY,appC,b0978,activator,AppY
3945,appY,hyaC,b0974,activator,AppY
3946,appY,hyaB,b0973,activator,AppY
3947,appY,hyaE,b0976,activator,AppY
3948,appY,appX,ECK120030072,activator,AppY
3949,appY,appA,b0980,activator,AppY
3950,appY,hyaF,b0977,activator,AppY
3951,asnC,asnA,b3744,activator,AsnC
3952,asnC,asnC,b3743,repressor,AsnC
3953,asnC,mioC,b3742,repressor,AsnC
3954,asnC,mnmG,b3741,repressor,AsnC
3955,atoC,atoB,b2224,activator,AtoC-phosphorylated
3956,atoC,atoD,b2221,activator,AtoC-phosphorylated
3957,atoC,atoA,b2222,activator,AtoC-phosphorylated
3958,atoC,atoE,b2223,activator,AtoC-phosphorylated
3959,betI,betA,b0311,repressor,BetI
3960,betI,betT,b0314,repressor,BetI
3961,betI,betI,b0313,repressor,BetI
3962,betI,betB,b0312,repressor,BetI
3963,cspA,gyrA,b2231,activator,CspA
3964,cspA,hns,b1237,activator,CspA
3965,cynR,cynS,b0340,activator,CynR-Cyanate
3966,cynR,cynX,b0341,activator,CynR-Cyanate
3967,cynR,cynT,b0339,activator,CynR-Cyanate
3968,cynR,cynR,b0338,repressor,CynR
3969,dsdC,dsdX,b2365,activator,DsdC-D-serine
3970,dsdC,dsdC,b2364,repressor,DsdC-D-serine
3971,dsdC,dsdA,b2366,activator,DsdC-D-serine
3972,ebgR,ebgA,b3076,repressor,EbgR
3973,ebgR,ebgC,b3077,repressor,EbgR
3974,cra,betB,b0312,activator,Cra
3975,cra,mtlA,b3599,repressor,Cra
3976,cra,csgG,b1037,activator,Cra
3977,cra,icd,b1136,activator,Cra
3978,cra,aroP,b0112,activator,Cra
3979,cra,pfkA,b3916,repressor,Cra
3980,cra,envC,b3613,repressor,Cra
3981,cra,eno,b2779,repressor,Cra
3982,cra,pdeL,b0315,repressor,Cra
3983,cra,betI,b0313,activator,Cra
3984,cra,fruB,b2169,repressor,Cra
3985,cra,marB,b1532,repressor,Cra
3986,cra,mtlR,b3601,repressor,Cra
3987,cra,nirB,b3365,repressor,Cra
3988,cra,zwf,b1852,repressor,Cra
3989,cra,poxB,b0871,activator,Cra
3990,cra,acnA,b1276,activator,Cra
3991,cra,gpmM,b3612,repressor,Cra
3992,cra,fruA,b2167,repressor,Cra
3993,cra,marR,b1530,repressor,Cra
3994,cra,csgF,b1038,activator,Cra
3995,cra,epd,b2927,repressor,Cra
3996,cra,ptsI,b2416,activator,Cra
3997,cra,lpd,b0116,repressor,Cra
3998,cra,yibQ,b3614,repressor,Cra
3999,cra,hypF,b2712,repressor,Cra
4000,cra,betT,b0314,activator,Cra
4001,cra,adhE,b1241,repressor,Cra
4002,cra,aceB,b4014,activator,Cra
4003,cra,nirC,b3367,repressor,Cra
4004,cra,tpiA,b3919,repressor,Cra
4005,cra,glcC,b2980,repressor,Cra
4006,cra,prpE,b0335,repressor,Cra
4007,cra,manX,b1817,repressor,Cra
4008,cra,crp,b3357,activator,Cra
4009,cra,fruK,b2168,repressor,Cra
4010,cra,marA,b1531,repressor,Cra
4011,cra,manZ,b1819,repressor,Cra
4012,cra,fbaA,b2925,repressor,Cra
4013,cra,fbaB,b2097,repressor,Cra
4014,cra,aceA,b4015,activator,Cra
4015,cra,yeaD,b1780,repressor,Cra
4016,cra,csgD,b1040,activator,Cra
4017,cra,ptsI,b2416,repressor,Cra
4018,cra,crr,b2417,repressor,Cra
4019,cra,aceF,b0115,repressor,Cra
4020,cra,pykF,b1676,repressor,Cra
4021,cra,prpB,b0331,repressor,Cra
4022,cra,setA,b0070,repressor,Cra
4023,cra,cyoE,b0428,repressor,Cra
4024,cra,cyoC,b0430,repressor,Cra
4025,cra,betA,b0311,activator,Cra
4026,cra,ppsA,b1702,activator,Cra
4027,cra,mtlD,b3600,repressor,Cra
4028,cra,gapA,b1779,repressor,Cra
4029,cra,edd,b1851,repressor,Cra
4030,cra,pgk,b2926,repressor,Cra
4031,cra,cydA,b0733,activator,Cra
4032,cra,sgrS,ECK120002667,repressor,Cra
4033,cra,ppc,b3956,repressor,Cra
4034,cra,cyoA,b0432,repressor,Cra
4035,cra,manY,b1818,repressor,Cra
4036,cra,glk,b2388,repressor,Cra
4037,cra,mpl,b4233,repressor,Cra
4038,cra,aceK,b4016,activator,Cra
4039,cra,cysG,b3368,repressor,Cra
4040,cra,nirD,b3366,repressor,Cra
4041,cra,eda,b1850,repressor,Cra
4042,cra,crr,b2417,activator,Cra
4043,cra,ptsH,b2415,repressor,Cra
4044,cra,pdhR,b0113,repressor,Cra
4045,cra,acnB,b0118,repressor,Cra
4046,cra,cydB,b0734,activator,Cra
4047,cra,prpD,b0334,repressor,Cra
4048,cra,prpC,b0333,repressor,Cra
4049,cra,sgrT,ECK120033551,repressor,Cra
4050,cra,cyoD,b0429,repressor,Cra
4051,cra,cyoB,b0431,repressor,Cra
4052,cra,pck,b3403,activator,Cra
4053,cra,csgE,b1039,activator,Cra
4054,cra,ptsH,b2415,activator,Cra
4055,cra,aceE,b0114,repressor,Cra
4056,fucR,fucO,b2799,activator,FucR-L-fuculose-1-phosphate
4057,fucR,fucI,b2802,activator,FucR-L-fuculose-1-phosphate
4058,fucR,fucK,b2803,activator,FucR-L-fuculose-1-phosphate
4059,fucR,fucP,b2801,activator,FucR-L-fuculose-1-phosphate
4060,fucR,fucU,b2804,activator,FucR-L-fuculose-1-phosphate
4061,fucR,fucA,b2800,activator,FucR-L-fuculose-1-phosphate
4062,fucR,fucR,b2805,activator,FucR-L-fuculose-1-phosphate
4063,gatR_2,gatD,b2091,repressor,GatR
4064,gatR_2,gatY,b2096,repressor,GatR
4065,gatR_2,gatZ,b2095,repressor,GatR
4066,gatR_2,gatC,b2092,repressor,GatR
4067,gatR_2,gatB,b2093,repressor,GatR
4068,gatR_2,gatA,b2094,repressor,GatR
4069,gatR_1,gatB,b2093,repressor,GatR
4070,gatR_1,gatD,b2091,repressor,GatR
4071,gatR_1,gatC,b2092,repressor,GatR
4072,gatR_1,gatZ,b2095,repressor,GatR
4073,gatR_1,gatY,b2096,repressor,GatR
4074,gatR_1,gatA,b2094,repressor,GatR
4075,gutM,gutQ,b2708,activator,GutM
4076,gutM,srlB,b2704,activator,GutM
4077,gutM,gutM,b2706,activator,GutM
4078,gutM,srlD,b2705,activator,GutM
4079,gutM,srlA,b2702,activator,GutM
4080,gutM,srlE,b2703,activator,GutM
4081,gutM,srlR,b2707,activator,GutM
4082,srlR,gutM,b2706,repressor,GutR
4083,srlR,srlD,b2705,repressor,GutR
4084,srlR,srlE,b2703,repressor,GutR
4085,srlR,srlR,b2707,repressor,GutR
4086,srlR,gutQ,b2708,repressor,GutR
4087,srlR,srlA,b2702,repressor,GutR
4088,srlR,srlB,b2704,repressor,GutR
4089,leuO,leuO,b0076,activator,LeuO
4090,leuO,leuD,b0071,activator,LeuO
4091,leuO,bglB,b3721,activator,LeuO
4092,leuO,bglF,b3722,activator,LeuO
4093,leuO,casC,b2758,activator,LeuO
4094,leuO,bglG,b3723,activator,LeuO
4095,leuO,casD,b2757,activator,LeuO
4096,leuO,casE,b2756,activator,LeuO
4097,leuO,dsrA,b1954,repressor,LeuO
4098,leuO,yjjQ,b4365,activator,LeuO
4099,leuO,cadC,b4133,repressor,LeuO
4100,leuO,leuA,b0074,activator,LeuO
4101,leuO,cas2,b2754,activator,LeuO
4102,leuO,bglJ,b4366,activator,LeuO
4103,leuO,casB,b2759,activator,LeuO
4104,leuO,casA,b2760,activator,LeuO
4105,leuO,leuC,b0072,activator,LeuO
4106,leuO,cas1,b2755,activator,LeuO
4107,leuO,leuB,b0073,activator,LeuO
4108,leuO,leuO,b0076,dual,LeuO
4109,leuO,leuL,b0075,activator,LeuO
4110,lysR,lysA,b2838,activator,LysR
4111,lysR,lysR,b2839,repressor,LysR
4112,marR,marR,b1530,repressor,MarR
4113,marR,marA,b1531,repressor,MarR
4114,marR,marB,b1532,repressor,MarR
4115,mtlR,mtlD,b3600,repressor,MtlR
4116,mtlR,mtlR,b3601,repressor,MtlR
4117,mtlR,mtlA,b3599,repressor,MtlR
4118,nadR,pnuC,b0751,repressor,NadR
4119,nadR,pncB,b0931,repressor,NadR
4120,nadR,nadA,b0750,repressor,NadR
4121,nadR,nadB,b2574,repressor,NadR
4122,rbsR,purH,b4006,repressor,RbsR
4123,rbsR,rbsR,b3753,repressor,RbsR
4124,rbsR,rbsB,b3751,repressor,RbsR
4125,rbsR,rbsD,b3748,repressor,RbsR
4126,rbsR,add,b1623,activator,RbsR-D-ribose
4127,rbsR,rbsK,b3752,repressor,RbsR
4128,rbsR,purD,b4005,repressor,RbsR
4129,rbsR,rbsC,b3750,repressor,RbsR
4130,rbsR,rbsA,b3749,repressor,RbsR
4131,soxR,fumC,b1611,activator,SoxR
4132,soxR,soxR,b4063,repressor,SoxR
4133,soxR,soxS,b4062,activator,SoxR
4134,tdcA,tdcG,b3112,activator,TdcA
4135,tdcA,tdcE,b3114,activator,TdcA
4136,tdcA,tdcA,b3118,activator,TdcA
4137,tdcA,tdcC,b3116,activator,TdcA
4138,tdcA,tdcF,b3113,activator,TdcA
4139,tdcA,tdcD,b3115,activator,TdcA
4140,tdcA,tdcB,b3117,activator,TdcA
4141,tdcR,tdcA,b3118,activator,TdcR
4142,tdcR,tdcB,b3117,activator,TdcR
4143,tdcR,tdcD,b3115,activator,TdcR
4144,tdcR,tdcF,b3113,activator,TdcR
4145,tdcR,tdcC,b3116,activator,TdcR
4146,tdcR,tdcG,b3112,activator,TdcR
4147,tdcR,tdcE,b3114,activator,TdcR
4148,csgD,flgN,b1070,repressor,CsgD
4149,csgD,yhbT,b3157,repressor,CsgD
4150,csgD,fliZ,b1921,repressor,CsgD
4151,csgD,csgC,b1043,activator,CsgD
4152,csgD,fliF,b1938,repressor,CsgD
4153,csgD,fliE,b1937,repressor,CsgD
4154,csgD,fliK,b1943,repressor,CsgD
4155,csgD,yhbS,b3156,repressor,CsgD
4156,csgD,pepD,b0237,repressor,CsgD
4157,csgD,csgB,b1041,activator,CsgD
4158,csgD,csgD,b1040,activator,CsgD
4159,csgD,fliG,b1939,repressor,CsgD
4160,csgD,csgF,b1038,activator,CsgD
4161,csgD,fliA,b1922,repressor,CsgD
4162,csgD,wrbA,b1004,activator,CsgD
4163,csgD,nlpA,b3661,activator,CsgD
4164,csgD,fliI,b1941,repressor,CsgD
4165,csgD,iraP,b0382,activator,CsgD
4166,csgD,csgG,b1037,activator,CsgD
4167,csgD,yccT,b0964,activator,CsgD
4168,csgD,yccJ,b1003,activator,CsgD
4169,csgD,flgM,b1071,repressor,CsgD
4170,csgD,fliJ,b1942,repressor,CsgD
4171,csgD,fliH,b1940,repressor,CsgD
4172,csgD,dgcC,b0385,activator,CsgD
4173,csgD,csgA,b1042,activator,CsgD
4174,csgD,csgE,b1039,activator,CsgD
4175,csgD,tcyJ,b1920,repressor,CsgD
4176,malI,malX,b1621,repressor,MalI
4177,malI,malI,b1620,repressor,MalI
4178,malI,malY,b1622,repressor,MalI
4179,yeiL,yeiL,b2163,activator,YeiL
4180,cbl,ssuE,b0937,activator,Cbl
4181,cbl,ssuC,b0934,activator,Cbl
4182,cbl,ssuD,b0935,activator,Cbl
4183,cbl,ssuB,b0933,activator,Cbl
4184,cbl,ssuA,b0936,activator,Cbl
4185,cbl,tauB,b0366,activator,Cbl
4186,cbl,tauA,b0365,activator,Cbl
4187,cbl,tauD,b0368,activator,Cbl
4188,cbl,tauC,b0367,activator,Cbl
4189,xapR,xapA,b2407,activator,XapR-xanthosine
4190,xapR,xapB,b2406,activator,XapR-xanthosine
4191,xylR,xylH,b3568,activator,XylR-Xylose
4192,xylR,xylF,b3566,activator,XylR-Xylose
4193,xylR,xylR,b3569,activator,XylR-Xylose
4194,xylR,araC,b0064,repressor,XylR-Xylose
4195,xylR,xylG,b3567,activator,XylR-Xylose
4196,xylR,xylB,b3564,activator,XylR-Xylose
4197,xylR,xylA,b3565,activator,XylR-Xylose
4198,caiF,fixC,b0043,activator,CaiF-L-carnitine
4199,caiF,caiE,b0035,activator,CaiF-L-carnitine
4200,caiF,fixB,b0042,activator,CaiF-L-carnitine
4201,caiF,caiC,b0037,activator,CaiF-L-carnitine
4202,caiF,caiT,b0040,activator,CaiF-L-carnitine
4203,caiF,caiD,b0036,activator,CaiF-L-carnitine
4204,caiF,fixA,b0041,activator,CaiF-L-carnitine
4205,caiF,caiB,b0038,activator,CaiF-L-carnitine
4206,caiF,caiA,b0039,activator,CaiF-L-carnitine
4207,caiF,fixX,b0044,activator,CaiF-L-carnitine
4208,lldR,lldP,b3603,repressor,LldR
4209,lldR,lldR,b3604,dual,LldR-L-lactose
4210,lldR,lldP,b3603,dual,LldR
4211,lldR,lldD,b3605,dual,LldR-L-lactose
4212,lldR,lldR,b3604,repressor,LldR
4213,lldR,lldD,b3605,repressor,LldR
4214,lldR,lldD,b3605,dual,LldR
4215,lldR,lldP,b3603,dual,LldR-L-lactose
4216,lldR,lldR,b3604,dual,LldR
4217,yiaJ,yiaJ,b3574,repressor,YiaJ
4218,yiaJ,yiaK,b3575,repressor,YiaJ
4219,yiaJ,yiaL,b3576,repressor,YiaJ
4220,yiaJ,yiaM,ECK120002162,repressor,YiaJ
4221,yiaJ,sgbH,b3581,repressor,YiaJ
4222,yiaJ,sgbU,b3582,repressor,YiaJ
4223,yiaJ,sgbE,b3583,repressor,YiaJ
4224,yiaJ,yiaN,b3578,repressor,YiaJ
4225,yiaJ,lyxK,b3580,repressor,YiaJ
4226,yiaJ,yiaO,b3579,repressor,YiaJ
4227,zraR,zraP,b4002,activator,ZraR-Phosphorylated
4228,zraR,zraR,b4004,activator,ZraR-Phosphorylated
4229,zraR,zraS,b4003,activator,ZraR-Phosphorylated
4230,adiY,gadA,b3517,activator,AdiY
4231,adiY,gltF,b3214,activator,AdiY
4232,adiY,gltB,b3212,activator,AdiY
4233,adiY,gadB,b1493,activator,AdiY
4234,adiY,adiA,b4117,activator,AdiY
4235,adiY,gltD,b3213,activator,AdiY
4236,adiY,gadX,b3516,activator,AdiY
4237,adiY,gadC,b1492,activator,AdiY
4238,prpR,prpC,b0333,activator,PrpR-2-methylcitrate
4239,prpR,prpD,b0334,activator,PrpR-2-methylcitrate
4240,prpR,prpB,b0331,activator,PrpR-2-methylcitrate
4241,prpR,prpR,b0330,repressor,PrpR-2-methylcitrate
4242,prpR,prpE,b0335,activator,PrpR-2-methylcitrate
4243,hcaR,hcaC,b2540,activator,HcaR-HCA
4244,hcaR,hcaD,b2542,activator,HcaR-HCA
4245,hcaR,hcaF,b2539,activator,HcaR-HCA
4246,hcaR,hcaE,b2538,activator,HcaR-HCA
4247,hcaR,hcaR,b2537,repressor,HcaR
4248,hcaR,hcaB,b2541,activator,HcaR-HCA
4249,kdgR,edd,b1851,repressor,KdgR
4250,kdgR,eda,b1850,repressor,KdgR
4251,allR,allB,b0512,repressor,AllR-allantoin
4252,allR,ybbW,b0511,repressor,AllR-allantoin
4253,allR,allS,b0504,repressor,AllR-allantoin
4254,allR,gcl,b0507,repressor,AllR-allantoin
4255,allR,ybbY,b0513,repressor,AllR-allantoin
4256,allR,glxR,b0509,repressor,AllR-allantoin
4257,allR,hyi,b0508,repressor,AllR-allantoin
4258,allR,glxK,b0514,repressor,AllR-allantoin
4259,allR,allA,b0505,repressor,AllR-allantoin
4260,allS,allC,b0516,activator,AllS-allantoin
4261,allS,allD,b0517,activator,AllS-allantoin
4262,allS,allE,b0515,activator,AllS-allantoin
4263,lsrR,lsrR,b1512,repressor,LsrR
4264,lsrR,lsrD,b1515,repressor,LsrR
4265,lsrR,lsrB,b1516,repressor,LsrR
4266,lsrR,lsrC,b1514,repressor,LsrR
4267,lsrR,lsrG,b1518,repressor,LsrR
4268,lsrR,lsrK,b1511,repressor,LsrR
4269,lsrR,lsrA,b1513,repressor,LsrR
4270,lsrR,lsrF,b1517,repressor,LsrR
4271,lsrR,tam,b1519,repressor,LsrR
4272,baeR,mdtD,b2077,activator,BaeR-Phosphorylated
4273,baeR,spy,b1743,activator,BaeR-Phosphorylated
4274,baeR,mdtA,b2074,activator,BaeR-Phosphorylated
4275,baeR,mdtB,b2075,activator,BaeR-Phosphorylated
4276,baeR,baeR,b2079,activator,BaeR-Phosphorylated
4277,baeR,mdtC,b2076,activator,BaeR-Phosphorylated
4278,baeR,acrD,b2470,activator,BaeR-Phosphorylated
4279,baeR,baeS,b2078,activator,BaeR-Phosphorylated
4280,dhaR,dhaM,b1198,activator,DhaR
4281,dhaR,dhaK,b1200,activator,DhaR
4282,dhaR,dhaR,b1201,repressor,DhaR
4283,dhaR,dhaL,b1199,activator,DhaR
4284,acrR,marB,b1532,repressor,AcrR
4285,acrR,acrA,b0463,repressor,AcrR
4286,acrR,acrB,b0462,repressor,AcrR
4287,acrR,acrR,b0464,repressor,AcrR
4288,acrR,marR,b1530,repressor,AcrR
4289,acrR,soxR,b4063,repressor,AcrR
4290,acrR,micF,ECK120002505,repressor,AcrR
4291,acrR,flhD,b1892,repressor,AcrR
4292,acrR,marA,b1531,repressor,AcrR
4293,acrR,flhC,b1891,repressor,AcrR
4294,acrR,soxS,b4062,repressor,AcrR
4295,nsrR,pheM,b1715,repressor,NsrR-nitric oxide
4296,nsrR,rplT,b1716,repressor,NsrR-nitric oxide
4297,nsrR,sufD,b1681,repressor,NsrR-nitric oxide
4298,nsrR,sufB,b1683,repressor,NsrR-nitric oxide
4299,nsrR,sufA,b1684,repressor,NsrR-nitric oxide
4300,nsrR,dkgB,b0207,repressor,NsrR-nitric oxide
4301,nsrR,aceF,b0115,repressor,NsrR-nitric oxide
4302,nsrR,hycI,b2717,repressor,NsrR-nitric oxide
4303,nsrR,hycB,b2724,repressor,NsrR-nitric oxide
4304,nsrR,hycA,b2725,repressor,NsrR-nitric oxide
4305,nsrR,nrfC,b4072,repressor,NsrR
4306,nsrR,nrfG,b4076,repressor,NsrR
4307,nsrR,fhlA,b2731,repressor,NsrR-nitric oxide
4308,nsrR,grxD,b1654,repressor,NsrR-nitric oxide
4309,nsrR,nrfD,b4073,repressor,NsrR-nitric oxide
4310,nsrR,hmp,b2552,repressor,NsrR-nitric oxide
4311,nsrR,hmp,b2552,repressor,NsrR
4312,nsrR,cdd,b2143,repressor,NsrR-nitric oxide
4313,nsrR,yeaR,b1797,repressor,NsrR
4314,nsrR,wzxE,b3792,repressor,NsrR-nitric oxide
4315,nsrR,pheT,b1713,repressor,NsrR-nitric oxide
4316,nsrR,hypB,b2727,repressor,NsrR-nitric oxide
4317,nsrR,hypC,b2728,repressor,NsrR-nitric oxide
4318,nsrR,nrfB,b4071,repressor,NsrR-nitric oxide
4319,nsrR,nrfF,b4075,repressor,NsrR-nitric oxide
4320,nsrR,hcp,b0873,repressor,NsrR
4321,nsrR,thrS,b1719,repressor,NsrR-nitric oxide
4322,nsrR,wecB,b3786,repressor,NsrR-nitric oxide
4323,nsrR,nrfA,b4070,repressor,NsrR-nitric oxide
4324,nsrR,nrfE,b4074,repressor,NsrR-nitric oxide
4325,nsrR,tehA,b1429,repressor,NsrR
4326,nsrR,tehB,b1430,repressor,NsrR-nitric oxide
4327,nsrR,infC,b1718,repressor,NsrR-nitric oxide
4328,nsrR,yeaE,b1781,repressor,NsrR-nitric oxide
4329,nsrR,rffM,b3794,repressor,NsrR-nitric oxide
4330,nsrR,rffC,b3790,repressor,NsrR-nitric oxide
4331,nsrR,rffH,b3789,repressor,NsrR-nitric oxide
4332,nsrR,wecC,b3787,repressor,NsrR-nitric oxide
4333,nsrR,wzzE,b3785,repressor,NsrR-nitric oxide
4334,nsrR,rfe,b3784,repressor,NsrR-nitric oxide
4335,nsrR,pheS,b1714,repressor,NsrR-nitric oxide
4336,nsrR,rpmI,b1717,repressor,NsrR-nitric oxide
4337,nsrR,norR,b2709,repressor,NsrR-nitric oxide
4338,nsrR,sufS,b1680,repressor,NsrR-nitric oxide
4339,nsrR,ygbA,b2732,repressor,NsrR-nitric oxide
4340,nsrR,tcyJ,b1920,repressor,NsrR-nitric oxide
4341,nsrR,fliA,b1922,repressor,NsrR-nitric oxide
4342,nsrR,yoaG,b1796,repressor,NsrR
4343,nsrR,wecE,b3791,repressor,NsrR-nitric oxide
4344,nsrR,sodB,b1656,repressor,NsrR-nitric oxide
4345,nsrR,dsdC,b2364,repressor,NsrR-nitric oxide
4346,nsrR,hypD,b2729,repressor,NsrR-nitric oxide
4347,nsrR,ydbD,b1407,repressor,NsrR-nitric oxide
4348,nsrR,sufC,b1682,repressor,NsrR-nitric oxide
4349,nsrR,ytfE,b4209,repressor,NsrR
4350,nsrR,nrfG,b4076,repressor,NsrR-nitric oxide
4351,nsrR,feaR,b1384,repressor,NsrR-nitric oxide
4352,nsrR,tehA,b1429,repressor,NsrR-nitric oxide
4353,nsrR,fliZ,b1921,repressor,NsrR-nitric oxide
4354,nsrR,rybB,ECK120002591,repressor,NsrR
4355,nsrR,pgpC,b2560,repressor,NsrR-nitric oxide
4356,nsrR,waaH,b3615,repressor,NsrR-nitric oxide
4357,nsrR,wzyE,b3793,repressor,NsrR-nitric oxide
4358,nsrR,rffT,b4404,repressor,NsrR-nitric oxide
4359,nsrR,hycG,b2719,repressor,NsrR-nitric oxide
4360,nsrR,hycE,b2721,repressor,NsrR-nitric oxide
4361,nsrR,hycC,b2723,repressor,NsrR-nitric oxide
4362,nsrR,nrfC,b4072,repressor,NsrR-nitric oxide
4363,nsrR,nrfD,b4073,repressor,NsrR
4364,nsrR,nrfF,b4075,repressor,NsrR
4365,nsrR,hypE,b2730,repressor,NsrR-nitric oxide
4366,nsrR,ndh,b1109,repressor,NsrR-nitric oxide
4367,nsrR,lrp,b0889,repressor,NsrR-nitric oxide
4368,nsrR,nrfA,b4070,repressor,NsrR
