,HM01_UR,HM01_UTI,HM03_UR,HM03_UTI,HM06_UR,HM06_UTI,HM07_UR,HM07_UTI,HM14_UR,HM14_UTI,HM17_UR,HM17_UTI,HM43_UR,HM43_UTI,HM54_UR,HM54_UTI,HM56_UR,HM56_UTI,HM57_UR,HM57_UTI,HM60_UR,HM60_UTI,HM66_UR,HM66_UTI,HM68_UR,HM68_UTI,HM86_UR,HM86_UTI
b2744,848.086066508115,1597.62526210435,630.518220175529,1591.4080749096,760.790508514878,1259.33736154849,602.195201211745,1228.44659440459,844.764842762791,1517.26091726419,980.423114124625,1596.40657686995,815.055488081898,1070.3145290754,994.425049704775,1368.46235475907,1371.84995428283,1765.79243259316,948.598357211051,1502.82517014406,1016.27059973474,1520.34205378477,969.703108774809,340.946888744797,1110.99664969925,1589.29389969057,1002.70426342255,1314.9236560916
b3794,178.728881784768,416.37825527932,227.960572618926,690.776032515704,202.914530952087,313.663952504641,220.787000622683,622.41294116499,227.424738838677,581.55801283537,394.356063004775,1132.93369971416,302.838688237885,679.860649541017,328.916351832108,871.160313467755,247.636934325336,357.499116602166,272.250451024082,675.873753768491,224.109559692071,797.382196040962,191.419487047507,596.657055303394,280.046016141648,732.486406199881,269.054809836077,704.696949672391
b2188,485.566264892387,1516.15995128883,626.632528596798,1202.30005659379,884.20701775149,1541.79097052033,664.778377787274,1379.95500771448,690.041454864346,781.512583834456,830.626125312275,1797.24482363746,541.608995321845,1411.71641369339,639.026517853512,1731.73973243995,573.62937917324,1651.24802761101,554.224132441881,1590.29118533763,740.310499239875,1477.81500332925,659.696915117383,1022.84066623439,1302.91153803933,1720.33504575385,889.681239216321,1794.93462181047
b4019,1746.79251347815,794.286780451311,2389.18222870949,823.029038741021,3131.55493932357,847.360826915524,2664.75405496062,773.921354474889,3225.88943082238,1634.83983753478,3645.06006110051,731.25720617914,3044.23885297364,1045.78853161721,3881.75027121347,710.095586146457,3761.90253193378,575.736351357619,2895.96694046473,683.825209695179,2935.89284367814,457.165792396818,3458.1564403924,1534.26099935159,1785.76123051199,967.68846323654,3033.61798599562,640.865704231051
b2936,557.602960165115,567.994250408202,451.258315343374,418.619019704928,277.409180671483,327.708607094401,519.735822633687,307.111648601146,549.920475060735,682.943429116597,367.020846068215,525.269260776566,470.605377032701,377.70036085612,455.954055981965,266.873672276897,363.703653120798,215.825773597935,526.221228907976,326.009692994213,411.347623702156,393.375216713541,480.416224809474,596.657055303394,1051.44859037387,319.202791692609,400.081501614984,356.178349562676
b3071,166.268480440296,954.954476781918,121.492623361678,561.802026444734,70.8811032777837,402.613431573122,141.550789936927,1216.16212846054,164.354763450355,205.587094125821,104.602763477237,185.389150862317,172.720429605686,96.1419100361033,89.0415328180269,197.510030583783,83.8026850508751,207.385659546619,131.847004138805,262.398045580708,131.354703367075,340.216403644144,73.7665340329417,170.473444372398,306.927711494249,3148.34753490499,118.524144853439,79.1507443472613
b3802,1202.81811728355,1233.29428873494,1190.57589972339,1167.32405494742,1468.48968084914,926.947202924164,1447.20238364357,1318.53267799425,1490.99907334264,911.060615749357,1481.20428840241,741.556603449269,1230.50921742024,670.050250557741,1382.06275723153,1066.31903416364,1141.39257039292,888.623436545687,1391.58873394881,898.514519715759,1145.89695174172,829.2774838826,1212.01216676909,852.367221861992,1447.18797891911,920.648051829208,1035.21088542877,877.041312364008
b3244,1267.06706171598,1708.50860182547,2037.39761778165,1472.27106930167,1972.71839200953,1443.47838839201,2299.46169383307,1486.42037922955,1919.75063016965,1501.06741327483,2095.33549557713,1555.20898778944,1870.8627795721,1492.16168535626,2042.19825915828,1648.26823141942,1736.81064767939,1480.63715071656,2128.99852700832,1335.84459568361,2226.69266891994,1775.50435651787,2029.51343950125,1534.26099935159,1649.99165525012,2163.85892473726,2257.45987286255,1448.96927151841
b2532,974.247630120892,1511.63410068796,579.48613744152,1475.55006945601,643.211266607025,1398.22339026945,500.128217955517,1478.23073526685,547.745648323207,1204.65588373041,595.543259657858,1822.99331681279,589.825405880985,1008.50901548076,558.812378375203,1577.72893478236,364.960693396561,1449.28815566881,628.898541865629,1145.00965344309,637.185534754321,1233.28446321002,624.214278493943,1193.31411060679,620.32064085811,1888.33651506575,880.679405429984,1374.92502680646
b3239,119.152587856512,97.3057879185366,409.810938503569,79.7890037557697,153.992671434871,519.652219821122,611.327510239934,61.4223297202292,330.573664104306,539.314089384859,375.039176369606,478.921973060986,353.697093896156,124.592067087603,414.887486966755,517.288175338478,365.379706821816,49.4349537291359,549.556981852897,628.165018208362,353.735911699053,180.739964435951,344.088199887835,426.183610930996,58.5272354512314,574.565025046696,144.529442458413,42.1286219912842
b2069,72.4260828147426,997.950057490108,76.41860104839,797.890037557697,196.799298512435,1006.5335789328,27.3969270845664,286.637538694403,73.322730008098,421.031103723428,125.013058789869,1766.34663182708,70.3431195143616,408.112597704275,80.2141394783088,1034.57635067696,80.8695910740945,2796.08921214308,47.0604351055913,882.611607862382,42.6326668822963,829.2774838826,60.69398369799,426.183610930996,54.7842145793504,1327.211607564,84.0171153391467,2032.38685485226
b4515,84.107709075185,119.935040922847,35.4893164190828,54.650002572445,28.3524413111135,84.2679275385604,60.9715926293783,45.0430417948348,69.9051451348392,30.9788771970415,62.3242946153572,72.0957808909012,107.661300289586,45.1278353230689,66.0135501926751,50.5531625898967,57.4048392598495,57.8750677804518,62.6176037355389,31.8058237067525,66.2534688035686,10.6317626138795,84.0378235818323,0,40.8329549659754,36.9603232486178,45.5092708087044,38.2987472648039
b3466,142.515840377397,165.193546931469,137.294435781853,142.090006688357,101.17930036515,96.7520649516804,66.8807337652651,36.8533978321376,110.605474080012,170.383824583728,93.6686767026129,226.586739942832,118.889779460893,150.099104444121,90.5767316597171,135.200318554375,87.9928193034189,139.261881846712,95.2876578584287,174.932030387139,74.8952256040341,95.6858635249154,82.6371931888017,85.2367221861992,100.721288916073,104.160910973378,108.022005436046,105.959867432624
b2765,152.250528927765,1077.1524430052,149.728648833795,527.919024849818,164.555345648815,468.155152992002,127.583729070285,487.283815780485,59.9630800489954,711.106044750271,63.7821728519737,571.616548492145,56.8028946313154,290.387809904965,55.2671583008443,634.853669733587,25.9788323657713,429.84295132773,41.6154260851097,516.844635234728,65.6773516835376,744.223382971564,67.6971356631427,340.946888744797,166.39429148635,702.246141723739,85.0173190931841,390.647222100999
b0344,18740.0542345436,13.5775518025865,11735.8247521907,6.5580003086934,10916.5238001114,568.028252296963,7218.55309213454,53.232685757532,11786.6288488018,7.74471929926038,6550.61138667728,25.7484931753218,2040.94121407866,144.212865054155,17596.0653237417,21.1617889911196,8788.80659471053,28.3346686008462,801.194184442298,182.883486313827,23028.5535218804,74.4223382971564,11698.5319193887,255.710166558598,33.6871878469297,47.0404114073318,10281.0943877511,71.4909948943005
b0953,5400.4158202025,4.52585060086217,3174.86906592904,32.790001543467,3857.043878755,98.3125821283204,2490.1657941276,40.9482198134862,1823.74756418447,3.52032695420926,837.18657737705,15.4490959051931,2829.90700055664,125.573106985931,1722.87690008674,4.70261977580435,2084.59179064052,35.5690520734027,1858.30379284723,39.7572796334406,1762.91838729496,53.1588130693974,2076.66799606661,170.473444372398,3249.96294066693,154.561351766947,483.598515077112,30.6389978118431
b1246,590.700901236369,656.248337125014,281.324070300175,277.62201306802,386.093539030751,722.519452784323,181.840388590701,94.1809055710182,609.572865575798,500.590492888557,867.073081227689,504.670466236308,1715.64556749816,703.405607100879,830.542573354355,759.473093792402,1020.2976904944,425.020029012693,1112.726486257,357.815516700966,617.597552673266,191.371727049831,754.93978184346,85.2367221861992,2440.44960846646,463.684055300842,695.141609056035,605.120206783901
b2183,864.05095573072,1011.52760929269,659.790430068642,831.773039152612,657.943417484368,906.660479627844,760.667622583257,1388.14465167718,531.279103024778,1125.09649456528,601.374772604324,901.197261136264,495.374081087053,741.666163135654,541.157591695767,1049.85986494832,590.80892960867,1202.11338702313,571.337017934823,985.980534909328,539.821741469076,829.2774838826,608.807344170607,511.420333117195,502.245346081498,782.886846993451,910.185416174089,848.955564369819
b1010,7.7877508402949,0,2.84950715773658,1.0930000514489,3.33558133071923,1.56051717664001,4.8347518384529,4.09482198134862,5.28172207685452,0.704065390841853,2.18681735492481,5.14969863506437,4.29324203608779,0,4.22179681464783,4.70261977580435,3.77112082728938,2.41146115751882,3.88929215748689,0,6.33728832034134,21.263525227759,3.73501438141477,0,17.0137312358231,0,2.00040750807492,0
b3607,976.583955372981,1020.57931049442,975.049540156406,1237.27605824015,681.570451910296,755.290313493763,823.519396483144,1072.84335911334,923.058605313811,1171.56481036084,1036.91589579352,1127.7840010791,653.233288260128,616.093056149723,899.242721519988,1088.65647809871,1026.58289187322,722.835481966267,986.324491138674,1073.4465501029,592.2483993919,435.902267169059,759.608549820228,511.420333117195,569.959996400074,729.126376813643,835.670236498298,534.905836798427
b1847,245.314151469289,319.072467360783,293.758283352116,149.741007048499,152.880810991298,154.491200487361,385.705757778798,118.74983745911,234.570598119127,169.679759192886,241.278848160038,139.041863146738,286.986717643099,88.2935908494827,267.508398164503,168.118656985005,163.834249274461,100.075638037031,390.873861827432,111.320382973634,262.70940673415,191.371727049831,218.031464515087,0,69.7562980668747,151.201322380709,94.51925475654,82.9806190737417
b1624,955.557028104185,300.969064957334,1099.13262457057,373.806017595524,664.8925452567,237.198610849281,1149.32795093,364.439156340027,1021.85787710438,454.122177092995,442.466044813121,303.832219468798,847.750177433644,648.467372794534,629.815324803372,297.440700819625,693.467218795992,332.781639737598,418.09890692984,198.786398167203,787.55210308242,340.216403644144,645.690611187078,340.946888744797,1181.77377164027,278.882439057753,944.692445688381,671.504702042894
b1765,714.136752055043,470.688462489666,263.967981248506,170.508008026028,373.307143929661,226.274990612801,365.023763803194,266.16342878766,310.378844398686,116.170789488906,504.790339428478,298.682520833733,567.368447538372,535.647784486861,526.189402989289,253.941467893435,731.178427068886,386.436650492392,786.414874243848,270.349501507396,490.851786266439,223.267014891469,451.46986335351,85.2367221861992,423.301633147279,262.082292126563,588.619909251045,437.882343727591
b3012,8.95591346633914,4.52585060086217,1311.80947697982,194.554009157904,723.265218544287,514.970668291202,1500.65325119091,311.206470582495,1080.57819901765,214.035878815923,621.056128798647,113.293369971416,436.919939518781,114.781668104327,426.017678569008,105.808944955598,1425.90268614064,159.759301685622,1351.91795394244,254.44658965402,1058.327149497,318.952878416385,255.848485126912,937.603944048191,389.954719925065,178.081557470613,288.058681162789,47.2351216265914
b3124,86.8334218692882,38.4697301073284,117.347885677697,49.1850023152005,103.403021252296,49.9365496524802,120.868795961323,69.6119736829265,91.9641020440552,38.7235964963019,57.9506599055076,66.9460822558368,102.047060703933,93.1987903411206,138.167895752111,63.4853669733587,134.0842960814,101.88423390517,105.399817467895,71.5631033401932,92.178739204965,31.8952878416385,80.7696859980943,170.473444372398,59.8883339500973,70.5606171109977,106.52169980499,80.4273692560881
b3576,94.2317851675683,0,103.100349889014,1.0930000514489,65.3218010599183,3.12103435328001,82.9965732267748,4.09482198134862,22.6803359770812,0.704065390841853,39.7271819478008,0,7.26548652261011,0.981039898327585,206.100444496899,2.35130988790217,21.3696846879732,4.22005702565794,16.7239562771936,31.8058237067525,38.0237299220481,42.527050455518,41.5520349932393,0,4.08329549659754,13.4401175449519,34.0069276372737,3.82987472648039
b1489,428.715683758234,18.1034024034487,367.068331137521,29.5110013891203,284.080343332921,45.2549981225602,503.351385847819,36.8533978321376,397.993292967685,52.8049043131389,441.372636135658,66.9460822558368,73.9758627756666,41.2036757297586,401.838296812389,86.9984658523804,266.492538461783,37.3776479415418,402.541738299893,127.22329482701,566.899246110535,127.581151366554,533.173302946958,85.2367221861992,489.314910342272,127.681116677043,241.049104723028,150.641739241562
b1849,30.3722282771501,201.400351738367,43.0016534712974,281.994013273816,58.9286035093731,188.822578373441,43.7813638704346,126.939481421807,44.4286033523645,122.507378006482,66.6979293252068,262.634630388283,47.8861611717485,79.4642317645344,80.9817388991538,241.009263509973,64.5280674891738,187.491104997089,49.0050811843347,302.155325214149,54.1550092829169,276.425827960867,44.8201725769772,255.710166558598,33.0066385974968,164.641439925661,466.094949381457,246.388607403571
b3985,7316.59191445706,102064.719825343,9928.71912197522,146775.697908918,18684.5367891347,63857.9233852857,10700.6488051181,108242.524254969,12605.6064602481,121823.730511975,19864.3199130187,145721.022276416,17224.1567993968,89442.3885704243,17957.6046509598,94252.2568565587,17191.7018247618,153372.546809933,12182.4298248962,92093.7625429019,5300.27750428549,27142.8899532343,14810.2657759049,65887.986249932,10535.9232050958,96980.528174987,21802.9415323856,125439.886916412
b1669,104.745248801966,20.3663277038798,129.782098729639,40.4410019036093,53.3693012915077,34.3313778860802,130.001104989511,85.991261608321,85.1289322975376,30.9788771970415,112.256624219474,51.4969863506437,84.8740925595818,56.9003141029999,80.9817388991538,43.4992329261902,110.200530841901,27.1289380220868,105.010888252146,55.6601914868169,64.5251174434755,31.8952878416385,117.652953014565,0,51.0411937074693,33.6002938623799,104.021190419896,38.2987472648039
b3952,186.127245083048,36.2068048068974,40.6702385240584,21.860001028978,218.48057716211,20.2867232963201,55.8682434665669,24.5689318880917,54.6813579721409,25.3463540703067,97.6778418533084,25.7484931753218,46.565163622183,40.222635831431,87.8901336867593,39.972268094337,73.3273494195157,39.7891090990606,74.2854802079995,47.7087355601288,77.1996940841582,95.6858635249154,596.668547431009,340.946888744797,33.0066385974968,47.0404114073318,93.5190510025026,33.1922476294967
b3523,619.51557934546,31.6809542060352,859.255931110202,22.9530010804269,869.196901763253,37.4524122393602,1113.60450679032,73.7067956642751,539.978409974892,41.5398580596693,2437.20794206371,133.892164511674,1395.96416050332,65.7296731879482,1611.5749840642,28.2157186548261,1567.11021045136,24.1146115751882,1271.02067706671,55.6601914868169,2556.23166157769,63.7905756832769,1136.84500234312,85.2367221861992,961.275814824005,63.8405583385217,1851.37714872334,121.279366338546
b4175,1883.07815318331,4666.1519694889,1462.57431023461,2705.17512733603,2384.38472124246,3699.98622581346,1909.18978154018,3365.94366866856,2116.72779468293,2024.89206406117,3112.57003517632,2909.57972881137,3124.15920472235,4117.42445328088,3463.02478714249,3040.24368505751,4801.89385341514,4645.07705467064,2734.95024514478,2560.36880839358,3233.74539473418,2136.98428538978,3066.9136839392,1108.07738842059,3818.56183856814,2116.81851332993,2574.52446289242,3158.37002443749
b4227,2426.27377429388,56.5731325107771,909.510875528465,79.7890037557697,829.169925794622,319.906021211201,1644.62141704706,151.508413309899,1724.0162237921,60.5496236123993,307.612307926091,72.0957808909012,129.127510470025,55.9192742046724,1550.93462981744,91.7010856281848,490.664720972874,81.3868140662603,729.63120874454,103.368927046946,2957.20917711928,148.844676594313,585.930381084442,255.710166558598,93.575521797027,73.9206464972357,209.542686470848,35.7454974471503
b1107,681.038810983789,939.1139996789,700.719714697949,870.028040953324,707.42120722337,733.443073020803,948.148554985486,1076.93818109469,759.946599999186,998.364724213747,933.406540993741,1122.63430244403,1341.47301158374,786.793998458723,1061.97379873914,1098.06171765032,926.01966981217,898.269281175762,1181.17802822877,795.145592668813,824.423598764406,893.068059565877,802.094338408821,767.130499675793,1106.91335420265,1192.81043211448,891.681646724396,785.124318928479
b2140,217.278248444228,712.821469635792,487.783816183452,536.66302526141,427.232375442955,394.810845689922,151.757488262549,425.861486060256,116.819264758665,584.374274398738,111.527685101166,545.868055316823,69.0221219647961,375.738281059465,77.1437417949285,573.71961264813,84.6407119013839,651.697377819462,47.44936432134,397.572796334407,66.2534688035686,552.851655921733,166.208139972957,255.710166558598,53.763390705201,443.523878983414,146.529849966488,883.424436908142
b3461,2158.37514538773,1482.21607178236,2464.82369144214,1337.83206297345,2106.1416452383,1719.68992865729,2545.49684294545,1826.29060368148,2141.27226786361,1165.22822184327,1597.83454733173,957.843946121973,2258.57556036957,1214.52739412955,1828.80562016335,2621.71052501092,1258.29731603889,1238.8881696753,2232.06476918172,1447.16497865724,1270.33824966842,1169.49388752674,1351.14145247679,340.946888744797,1900.09350441672,1071.84937420992,1395.78433875928,1041.72592560267
b3863,1856.59980032631,2629.51919910092,1523.96823717857,2345.57811040934,1655.00427025853,2329.85214472353,1641.93544380348,1904.09222132711,1980.95646835438,2715.58021247703,2839.58233536987,2971.37611243214,2477.20065482266,2052.33546730131,2526.55349371151,3123.71518607804,2484.74961175845,2796.69207743246,3010.31212989485,3061.31053177493,2457.71563405238,2647.30889085599,2440.83189825455,2301.39149902738,2379.2001760175,2785.46436119129,2657.04127260051,2028.55698012578
b3167,285.810455838823,1593.09941150348,191.435071778848,1828.58908607401,147.043543662539,853.602895622084,136.984635422832,1265.29999223672,157.519593703838,1206.76807990294,203.738483567162,695.20931573369,253.961778903963,559.192742046724,248.702212353799,608.989260966663,320.126256894343,889.829167124446,285.474044359537,564.553370794857,276.536217614895,691.064569902167,282.927339392169,340.946888744797,250.782398416032,843.367375945734,297.060514949126,518.309712983679
b3346,2243.26162954695,1593.09941150348,2081.43545567394,1634.0350769161,1984.11496155616,1246.85322413537,2260.24648447673,1367.67054177044,1703.20002501862,2056.57500664905,1952.09895882955,1215.32887787519,1452.10655635985,1487.25648586462,1844.54140829068,1849.30522683506,1681.08186212056,1373.92999449635,1735.7910898864,1176.81547714984,1858.55382922011,1807.39964435951,1953.41252147992,1704.73444372398,1068.80259623441,1612.81410539423,2154.43888619669,1137.47279376467
b0162,183.01214474693,450.322134785786,141.698219571082,61.2080028811384,105.348777028549,535.257391587522,91.3230902818881,40.9482198134862,197.598543581146,76.0390622109201,88.9305724336091,82.3951781610299,116.908283136545,96.1419100361033,151.984685327322,144.605558105984,106.429410014611,54.8607413335532,113.567330998617,127.22329482701,290.36302849564,116.949388752674,131.192380147194,340.946888744797,153.123581122408,77.2806758834737,133.527201164001,48.5117465354182
b1251,1070.81574054055,113.146265021554,1194.46159130212,134.439006328215,924.23399372012,171.656889430401,1316.12688935662,200.646277086082,801.578997546157,158.414712939417,1178.69455430447,195.688548132446,947.815741813229,294.311969498276,839.753766404495,130.497698778571,1232.73749709837,195.931219048404,1155.8976292051,119.271838900322,1291.65458310957,74.4223382971564,747.936629878307,340.946888744797,767.319278735622,107.520940359616,802.163410738043,250.218482130052
b0960,134.728089537102,488.791864893114,164.494276832975,640.498030149055,267.958366901112,324.587572741122,167.604730399701,593.749187295549,163.422694848558,492.845773589297,166.56258853344,633.412932112917,113.27553987524,384.567640144413,148.914287643942,398.547025999419,180.175772859382,481.689366214385,108.122321978135,365.766972627654,114.647306886175,520.956368080095,152.201836042652,681.893777489594,243.976905921703,413.283614507272,136.527812426113,662.568327681107
b0966,246.871701637348,104.09456381983,134.703974729365,89.6260042188098,70.3251730559971,123.280856954561,153.100474884342,53.232685757532,92.2747915779878,59.8455582215575,93.6686767026129,82.3951781610299,143.658483515245,195.226939767189,117.826511099717,55.2557823657011,79.6125507983314,62.0951248061097,158.294190809716,39.7572796334406,165.345613448906,53.1588130693974,152.668712840329,0,294.677825004456,120.961057904567,104.521292296915,99.57674288849
b2569,1344.1657950349,6066.90273045574,1778.61055863812,5948.10627998491,2739.34616785317,4291.42223576002,1855.73891399284,4532.96793335292,1914.15821855886,4688.3714376159,1807.76901340451,5365.98597773707,1434.27308944071,4721.74503065067,1469.56909120787,5116.45031607513,1146.42073149597,5176.20137461416,940.430843680329,3379.36876884246,1250.75026758737,4008.17450543257,1174.19514615727,3153.75872088937,2441.1301577159,3759.87288320031,937.691019410119,3323.05463767615
b4480,697.782475290423,310.020766159059,547.62346649592,207.670009775291,714.092369884809,333.950675800962,742.13440720252,573.275077388806,581.921497055795,218.964336551816,511.350791493252,149.341260416867,513.207548006187,313.932767464827,630.582924224217,482.018527019946,669.583453556492,435.871604221527,936.930480738591,469.1358996746,473.568272665508,276.425827960867,887.532792383684,511.420333117195,1070.16369473327,467.04408468708,1148.73401151202,261.708106309493
b2331,202.870909389682,181.034024034487,231.32817198716,251.390011833247,235.992379148386,271.529988735361,185.869348456078,176.077345197991,344.865382665207,275.993633210006,322.55555985141,401.676493535021,235.798062597437,257.032453361827,242.177617276616,201.036995415636,231.71442416567,226.677348806769,373.76097633449,413.475708187783,222.381208331978,287.057590574746,292.731752143382,85.2367221861992,169.456763108798,198.241733788041,216.044010872091,229.792483588823
b0521,17.1330518486488,13.5775518025865,22.5370111566438,14.2090006688357,18.9016275407423,14.0446545897601,12.6240742448492,8.18964396269723,19.8841301716876,15.4894385985208,21.8681735492481,0,12.549476720872,14.7155984749138,58.3375559842245,75.2419164128696,26.3978457910257,6.63151818317677,19.4464607874344,31.8058237067525,16.7073964808999,31.8952878416385,18.6750719070738,85.2367221861992,11.9096118650762,13.4401175449519,18.503769449693,14.0428739970947
b0766,302.554120145457,538.576221502598,325.880000402965,656.893030920789,361.910574383037,847.360826915524,82.4593785780578,114.655015477761,320.631599018463,556.915724155905,237.634152568496,551.017753951887,241.742551570482,435.581714857448,259.064804535208,420.884469934489,143.302591436996,408.742666199441,195.63139552159,349.864060774278,225.837911052164,478.429317624577,195.621378226598,255.710166558598,389.954719925065,655.205730316407,220.54492776526,444.265468271725
b4138,1778.72229192336,230.818380643971,1382.27001760749,577.104027165019,1573.5604927668,550.862563353922,1473.79351875506,442.240773985651,1184.65919288508,344.992041512508,1470.63467118694,401.676493535021,2090.14837279997,1071.29556897372,1247.73285858364,527.869069834038,1645.46572097393,500.981055474536,1146.56332802713,556.601914868169,1374.61544839404,595.378706377251,1506.61142610318,1108.07738842059,1384.917722596,490.564290390746,1225.74970057291,571.927959154404
b4529,456.362199241281,40.7326554077595,472.759142079023,30.6040014405692,328.554761075844,48.3760324758402,505.500164442687,73.7067956642751,571.358052902086,80.967519946813,355.722289734436,51.4969863506437,373.181807752247,104.971269121052,584.910758683936,71.7149515810163,377.112082728938,51.8464148866547,460.492191446447,31.8058237067525,643.522823074662,53.1588130693974,511.696970253823,85.2367221861992,102.422662039655,90.7207934284256,344.570193265905,112.342991976758
b3061,10.9028511764129,6.78877590129325,7.51233705221461,7.6510003601423,21.9592437605683,32.7708607094402,0,4.09482198134862,5.90310114471976,4.92845773589297,17.1300692802444,15.4490959051931,15.191471820003,9.81039898327585,21.8765834940842,22.3374439350707,16.3415235849207,10.8515752088347,20.2243192189318,39.7572796334406,8.06563968043444,53.1588130693974,4.66876797676846,170.473444372398,37.0899340940943,23.5202057036659,20.0040750807492,24.2558732677091
b0391,373.422652792141,81.465310815519,272.516502721716,18.5810008746313,458.920398084788,95.1915477750404,298.143030037929,81.8964396269723,223.385774897553,41.5398580596693,423.149158177952,82.3951781610299,493.062335375314,136.364545867534,507.383217178585,62.3097120294076,601.284265240029,59.0807983592112,581.838106760038,71.5631033401932,829.032535724654,106.317626138795,577.526598726258,255.710166558598,360.010552950017,36.9603232486178,642.630911969068,77.8741194384345
b3649,1674.3664306634,2473.37735337118,1563.08419907114,2610.08412285997,2183.69391117752,2320.48904166369,1497.69868062297,2207.1090479469,1566.8073196222,3403.45209932952,1160.47107634677,1606.70597414008,1035.66207885933,1992.49203350333,1152.55053039886,2471.22669218519,1250.75507438431,3069.79005352146,916.31723230391,1797.02903943152,925.244094769836,2168.87957323142,881.930270811562,1363.78755497919,912.276268864834,2153.77883657855,1405.28627442263,3298.79876440844
b3459,184.959082457004,128.986742124572,236.250047986887,249.204011730349,147.877438995219,107.67568518816,193.121476213758,171.982523216642,114.644438021136,149.965928249315,167.291527651748,257.484931753218,149.60297248829,65.7296731879482,127.805303570702,228.077059126511,109.781517416646,173.625203341355,190.575315716857,270.349501507396,83.5369824044995,202.00348966371,155.46997362639,170.473444372398,118.755844026045,252.002203967849,187.538203882024,246.388607403571
b4311,116.816262604424,9.05170120172434,9717.07845398697,24.0460011318758,14083.6582736293,57.7391355356803,3971.21144064034,20.4741099067431,9593.47142877141,15.4894385985208,1915.65200291414,20.5987945402575,347.092106148329,54.9382343063448,20529.4465105011,7.05392966370652,4293.63056858159,31.9518603371244,1009.6602440836,103.368927046946,13386.657401041,85.0541009110359,9348.74099668116,170.473444372398,43.8954265884236,20.1601763174279,1937.39467157056,15.3194989059215
b2279,44.7795673316957,97.3057879185366,62.1710652597071,123.509005813726,41.6947666339904,140.446545897601,55.0624514934914,122.844659440458,76.1189358134916,211.219617252556,47.7455122491918,77.2454795259655,96.1025717308883,46.1088752213965,77.9113412157736,182.226516312419,54.8907587083232,103.692829773309,86.7312151119575,71.5631033401932,148.638216968006,138.212913980433,67.2302588654658,85.2367221861992,130.325181266405,84.0007346559496,67.0136515205099,58.7247458060326
b0434,1798.97044410812,1699.45690062374,1969.26849210122,1512.71207120528,1762.29880306333,1857.01544020161,1586.60439498563,1736.20452009181,1933.11028012875,2229.07102740531,684.109362532313,1575.8077823297,741.740124081014,1380.32313694691,1021.29102943435,1695.29442917747,771.82272931856,1616.28184082699,596.22848774274,1145.00965344309,1254.78308742759,1934.98079572607,781.55175931104,1619.49772153779,1334.55707813796,937.448198760398,808.164633262268,1653.2292569307
b3149,422.096095543984,624.567382918979,382.611097452447,463.432021814333,509.788013378256,650.735662658883,436.739249406912,507.757925687228,485.918431070616,309.084706579573,552.171382118516,715.808110273947,494.053083537488,438.524834552431,574.548166502527,524.342105002185,508.682298258812,514.244091840889,604.396001273462,524.796091161417,547.887381149511,276.425827960867,540.643331709788,767.130499675793,867.360018402261,493.924319776984,564.615019154146,488.947340080663
b1630,65.8064946004919,298.706139656903,127.709729887648,777.123036580167,72.8268590540365,449.428946872322,69.2981096844916,581.464721351504,93.5175497137183,421.031103723428,182.963718695376,695.20931573369,179.655666740905,585.680819301568,132.794699806195,298.616355763576,296.661505080098,443.708852983464,123.679490608083,532.747547088105,159.008325128565,329.584641030264,53.2239549351604,170.473444372398,266.775305777706,312.482732920133,73.5149759217533,643.418954048705
b3981,1471.10613373171,5204.72819099149,2208.36804724585,7096.8493340577,4243.97131311844,4921.87117512258,3055.29456457788,6727.79251535578,2519.07074112567,6361.93487164698,3373.53023953068,7930.53589799913,2588.16444898616,5714.55740775818,3062.72168917179,5765.41184513613,2524.55588715761,8020.51980990761,2340.96494959136,6440.67930061738,1828.59573897849,4454.70853521551,2562.21986565053,4517.54627586856,2033.14088268086,6659.57824352369,2866.08385719434,9218.50846663829
b3238,417.034057497792,3577.68489998154,1154.30944498856,1710.54508051753,554.818361342965,9617.46735963236,1078.68685462371,389.008088228119,478.1511927223,3839.97264165146,1414.5063590772,2482.15474210103,1211.68500233893,612.168896556413,374.588517372389,14853.224561878,851.435280116891,917.560970435913,2419.52865117259,5025.3201456669,866.480148526671,3338.37346075816,1887.11601620981,2045.68133246878,2008.98138432599,26927.2755013112,459.093523103194,232.345733406477
b1091,636.259243652094,3152.2549435005,423.281335976506,2718.29112795341,791.366670713138,3533.01088791298,465.479163113271,2989.22004638449,525.686691413991,1724.2561421717,823.701203688347,3790.17819540737,721.594911450141,2543.83645636343,653.227107139146,2689.89851176009,1054.23777794001,4620.96244309545,645.233568927074,2910.23286916786,549.039615389573,3232.05583461936,865.122706095196,1789.97116591018,1075.60808872874,2657.78324451425,973.198252678449,3334.54426185559
b3410,60.7444565543003,4.52585060086217,304.638219772565,27.3250012862225,88.9488354858462,20.2867232963201,182.914777888135,16.3792879253945,113.090990351473,16.8975693802045,150.890397489812,15.4490959051931,66.7103762530565,12.7535186782586,50.6615617757739,15.2835142713641,62.0139869376476,13.8659016557332,58.728311578052,39.7572796334406,32.2625587217378,31.8952878416385,151.734959244975,85.2367221861992,49.339820583887,36.9603232486178,38.0077426534235,1.2766249088268
